07/03/20,Ze Pug Godz,Overpass,14 - 16,L
07/03/20,Ze Pug Godz,Vertigo,22 - 19,W
07/03/20,Ze Pug Godz,Inferno,10 - 16,L
06/03/20,Divine,Vertigo,16 - 6,W
05/03/20,Bad News Bears,Nuke,12 - 16,L
04/03/20,Recon 5,Vertigo,16 - 10,W
26/02/20,Infinity,Train,16 - 10,W
17/02/20,Orgless,Nuke,14 - 16,L
17/02/20,Orgless,Overpass,13 - 16,L
17/02/20,Orgless,Train,16 - 5,W
16/02/20,Chaos,Overpass,11 - 16,L
16/02/20,Chaos,Dust2,8 - 16,L
16/02/20,Bad News Bears,Nuke,16 - 13,W
16/02/20,Bad News Bears,Overpass,16 - 8,W
16/02/20,Bad News Bears,Inferno,6 - 16,L
15/02/20,Recon 5,Vertigo,16 - 8,W
15/02/20,Recon 5,Nuke,16 - 14,W
15/02/20,RBG,Inferno,16 - 12,W
15/02/20,RBG,Overpass,16 - 1,W
12/02/20,Mythic,Vertigo,8 - 16,L
19/01/20,Complexity,Overpass,13 - 16,L
19/01/20,Complexity,Mirage,6 - 16,L
19/01/20,Triumph,Overpass,16 - 14,W
19/01/20,Triumph,Mirage,16 - 7,W
14/01/20,Mythic,Dust2,13 - 16,L
14/01/20,Mythic,Inferno,16 - 4,W
14/01/20,Mythic,Mirage,14 - 16,L
12/01/20,Cloud9,Inferno,10 - 16,L
12/01/20,Cloud9,Overpass,16 - 19,L
12/01/20,Gen.G,Nuke,16 - 9,W
12/01/20,Gen.G,Mirage,16 - 8,W
12/01/20,Chaos,Vertigo,16 - 11,W
12/01/20,Chaos,Inferno,16 - 3,W
05/01/20,Just For Fun,Dust2,9 - 16,L
05/01/20,Just For Fun,Mirage,10 - 16,L
05/01/20,Just For Fun,Nuke,16 - 11,W
05/01/20,Rap Gang,Mirage,22 - 20,W
05/01/20,Rap Gang,Overpass,16 - 12,W
04/01/20,RBG,Train,16 - 4,W
04/01/20,RBG,Overpass,16 - 3,W
13/12/19,Chaos,Mirage,10 - 16,L
13/12/19,Chaos,Dust2,9 - 16,L
13/12/19,Brazen,Mirage,16 - 5,W
11/12/19,New England Whalers,Nuke,15 - 19,L
11/12/19,Vipe's Anime Squad,Overpass,16 - 9,W
19/11/19,Isurus,Nuke,16 - 8,W
19/11/19,Isurus,Overpass,16 - 9,W
18/11/19,FURIA,Vertigo,16 - 8,W
18/11/19,FURIA,Overpass,16 - 13,W
17/11/19,100 Thieves,Mirage,7 - 16,L
17/11/19,100 Thieves,Dust2,8 - 16,L
31/10/19,MIBR,Inferno,6 - 16,L
31/10/19,MIBR,Train,11 - 16,L
31/10/19,MIBR,Overpass,16 - 11,W
29/10/19,ex-Singularity,Vertigo,16 - 9,W
29/10/19,ex-Singularity,Train,16 - 7,W
28/10/19,INTZ,Vertigo,16 - 13,W
28/10/19,INTZ,Train,16 - 12,W
22/10/19,ATK,Dust2,8 - 16,L
22/10/19,ATK,Overpass,16 - 8,W
22/10/19,ATK,Inferno,6 - 16,L
14/10/19,Complexity,Inferno,10 - 16,L
14/10/19,Complexity,Dust2,9 - 16,L
14/10/19,Complexity,Overpass,16 - 10,W
13/10/19,INTZ,Dust2,11 - 16,L
13/10/19,INTZ,Overpass,16 - 8,W
13/10/19,INTZ,Mirage,13 - 16,L
13/10/19,Cloud9,Overpass,16 - 12,W
13/10/19,Cloud9,Mirage,16 - 10,W
13/10/19,Cloud9,Nuke,7 - 16,L
12/10/19,Evil Geniuses,Dust2,9 - 16,L
12/10/19,Evil Geniuses,Inferno,12 - 16,L
12/10/19,Evil Geniuses,Vertigo,16 - 6,W
26/09/19,ENCE,Train,10 - 16,L
26/09/19,ENCE,Overpass,12 - 16,L
26/09/19,Liquid,Mirage,3 - 16,L
26/09/19,Liquid,Overpass,12 - 16,L
17/09/19,Envy,Mirage,9 - 16,L
17/09/19,Envy,Inferno,16 - 14,W
17/09/19,Envy,Nuke,10 - 16,L
16/09/19,Liquid,Nuke,13 - 16,L
16/09/19,Liquid,Mirage,3 - 16,L
16/09/19,Liquid,Overpass,16 - 11,W
16/09/19,Sharks,Nuke,16 - 13,W
16/09/19,Sharks,Vertigo,16 - 3,W
12/09/19,Envy,Nuke,14 - 16,L
12/09/19,Envy,Inferno,15 - 19,L
12/09/19,Sharks,Nuke,16 - 5,W
12/09/19,Sharks,Dust2,19 - 17,W
12/09/19,Sharks,Train,2 - 16,L
11/09/19,Monstars,Overpass,16 - 6,W
11/09/19,Monstars,Nuke,16 - 3,W
